1686224899.548740,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686224920.916875,192.168.29.136,2728,8,11555,28
1686224920.923329,192.168.29.136,2729,8,11554,28
1686224920.934669,192.168.29.136,2730,8,11553,28
1686224920.946051,192.168.29.136,2731,8,11552,28
1686224921.020902,192.168.29.136,2732,8,11551,28
1686224921.032481,192.168.29.136,2733,8,11550,28
1686224921.054333,192.168.29.136,2734,8,11549,28
1686224921.118167,192.168.29.136,2735,8,11548,28
1686224921.129835,192.168.29.136,2736,8,11547,28
1686224921.141144,192.168.29.136,2737,8,11546,28
1686224921.184638,192.168.29.136,2738,8,11545,28
1686224921.243827,192.168.29.136,2739,8,11544,28
1686224921.255056,192.168.29.136,2740,8,11543,28
1686224921.260844,192.168.29.136,2741,8,11542,28
1686224921.272013,192.168.29.136,2742,8,11541,28
1686224921.283372,192.168.29.136,2743,8,11540,28
1686224921.294739,192.168.29.136,2744,8,11539,28
1686224921.305853,192.168.29.136,2745,8,11538,28
1686224921.306452,192.168.29.136,2746,8,11537,28
1686224921.318140,192.168.29.136,2747,8,11536,28
1686224921.382049,192.168.29.136,2748,8,11535,28
1686224921.388319,192.168.29.136,2749,8,11534,28
1686224921.399554,192.168.29.136,2750,8,11533,28
1686224921.410659,192.168.29.136,2751,8,11532,28
1686224921.427063,192.168.29.136,2752,8,11531,28
1686224921.485314,192.168.29.136,2753,8,11530,28
1686224921.512146,192.168.29.136,2754,8,11529,28
1686224921.523631,192.168.29.136,2755,8,11528,28
1686224921.534856,192.168.29.136,2756,8,11527,28
1686224921.546258,192.168.29.136,2757,8,11526,28
1686224921.646164,192.168.29.136,2758,8,11525,28
1686224921.657447,192.168.29.136,2759,8,11524,28
1686224921.674221,192.168.29.136,2760,8,11523,28
1686224921.733022,192.168.29.136,2761,8,11522,28
1686224921.744447,192.168.29.136,2762,8,11521,28
1686224921.844808,192.168.29.136,2763,8,11520,28
1686224921.861164,192.168.29.136,2764,8,11519,28
1686224921.878200,192.168.29.136,2765,8,11518,28
1686224921.889617,192.168.29.136,2766,8,11517,28
1686224921.906135,192.168.29.136,2767,8,11516,28
1686224922.016468,192.168.29.136,2768,8,11515,28
1686224922.027976,192.168.29.136,2769,8,11514,28
1686224922.107474,192.168.29.136,2770,8,11513,28
1686224922.118665,192.168.29.136,2771,8,11512,28
1686224922.130008,192.168.29.136,2772,8,11511,28
1686224922.146480,192.168.29.136,2773,8,11510,28
1686224922.157614,192.168.29.136,2774,8,11509,28
1686224922.173823,192.168.29.136,2775,8,11508,28
1686224922.190145,192.168.29.136,2776,8,11507,28
1686224922.190475,192.168.29.136,2777,8,11506,28
1686224922.190671,192.168.29.136,2778,8,11505,28
1686224922.211791,192.168.29.136,2779,8,11504,28
1686224922.222747,192.168.29.136,2780,8,11503,28
1686224922.233905,192.168.29.136,2781,8,11502,28
1686224922.239781,192.168.29.136,2782,8,11501,28
1686224922.250592,192.168.29.136,2783,8,11500,28
1686224922.261621,192.168.29.136,2784,8,11499,28
1686224922.272599,192.168.29.136,2785,8,11498,28
1686224922.272857,192.168.29.136,2786,8,11497,28
1686224922.283875,192.168.29.136,2787,8,11496,28
1686224922.295169,192.168.29.136,2788,8,11495,28
1686224922.306385,192.168.29.136,2789,8,11494,28
1686224922.349176,192.168.29.136,2790,8,11493,28
1686224922.360684,192.168.29.136,2791,8,11492,28
1686224922.455990,192.168.29.136,2792,8,11491,28
1686224922.456613,192.168.29.136,2793,8,11490,28
1686224922.468006,192.168.29.136,2794,8,11489,28
1686224922.479498,192.168.29.136,2795,8,11488,28
1686224922.485584,192.168.29.136,2796,8,11487,28
1686224922.538611,192.168.29.136,2797,8,11486,28
1686224922.555575,192.168.29.136,2798,8,11485,28
1686224922.566637,192.168.29.136,2799,8,11484,28
1686224922.572613,192.168.29.136,2800,8,11483,28
1686224922.594528,192.168.29.136,2801,8,11482,28
1686224922.701789,192.168.29.136,2802,8,11481,28
1686224922.713442,192.168.29.136,2803,8,11480,28
1686224922.719580,192.168.29.136,2804,8,11479,28
1686224922.730796,192.168.29.136,2805,8,11478,28
1686224922.742121,192.168.29.136,2806,8,11477,28
1686224923.029906,192.168.29.136,2807,8,11476,28
1686224923.056485,192.168.29.136,2808,8,11475,28
1686224923.067585,192.168.29.136,2809,8,11474,28
1686224923.084026,192.168.29.136,2810,8,11473,28
1686224923.095432,192.168.29.136,2811,8,11472,28
