1686215796.399907,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686215815.382362,192.168.29.136,59639,60422,8961,28
1686215815.394240,192.168.29.136,59383,60422,9217,28
1686215815.406074,192.168.29.136,59127,60422,9473,28
1686215815.512839,192.168.29.136,58871,60422,9729,28
1686215815.524786,192.168.29.136,58615,60422,9985,28
1686215815.536281,192.168.29.136,58359,60422,10241,28
1686215815.542720,192.168.29.136,58103,60422,10497,28
1686215815.559798,192.168.29.136,57847,60422,10753,28
1686215815.628575,192.168.29.136,57591,60422,11009,28
1686215815.640265,192.168.29.136,57335,60422,11265,28
1686215815.652029,192.168.29.136,57079,60422,11521,28
1686215815.663976,192.168.29.136,56823,60422,11777,28
1686215815.675531,192.168.29.136,56567,60422,12033,28
1686215815.681801,192.168.29.136,56311,60422,12289,28
1686215815.682708,192.168.29.136,56055,60422,12545,28
1686215815.683475,192.168.29.136,55799,60422,12801,28
1686215815.695880,192.168.29.136,55543,60422,13057,28
1686215815.707670,192.168.29.136,55287,60422,13313,28
1686215815.714008,192.168.29.136,55031,60422,13569,28
1686215815.725718,192.168.29.136,54775,60422,13825,28
1686215815.731976,192.168.29.136,54519,60422,14081,28
1686215815.748966,192.168.29.136,54263,60422,14337,28
1686215815.760701,192.168.29.136,54007,60422,14593,28
1686215815.772398,192.168.29.136,53751,60422,14849,28
1686215815.784217,192.168.29.136,53495,60422,15105,28
1686215815.795753,192.168.29.136,53239,60422,15361,28
1686215815.807614,192.168.29.136,52983,60422,15617,28
1686215815.824383,192.168.29.136,52727,60422,15873,28
1686215815.841542,192.168.29.136,52471,60422,16129,28
1686215815.853292,192.168.29.136,52215,60422,16385,28
1686215815.864390,192.168.29.136,51959,60422,16641,28
1686215815.960340,192.168.29.136,51703,60422,16897,28
1686215815.997062,192.168.29.136,51447,60422,17153,28
1686215816.008735,192.168.29.136,51191,60422,17409,28
1686215816.063328,192.168.29.136,50935,60422,17665,28
1686215816.075318,192.168.29.136,50679,60422,17921,28
1686215816.087157,192.168.29.136,50423,60422,18177,28
1686215816.100095,192.168.29.136,50167,60422,18433,28
1686215816.112082,192.168.29.136,49911,60422,18689,28
1686215816.123793,192.168.29.136,49655,60422,18945,28
1686215816.134838,192.168.29.136,49399,60422,19201,28
1686215816.140840,192.168.29.136,49143,60422,19457,28
1686215816.152271,192.168.29.136,48887,60422,19713,28
1686215816.163698,192.168.29.136,48631,60422,19969,28
1686215816.175236,192.168.29.136,48375,60422,20225,28
1686215816.224385,192.168.29.136,48119,60422,20481,28
1686215816.357384,192.168.29.136,47863,60422,20737,28
1686215816.374273,192.168.29.136,47607,60422,20993,28
