1686214421.215353,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686214648.103875,192.168.29.141,7746,19109,101,84
1686214648.472459,192.168.29.136,6829,18472,225,84
1686214649.106725,192.168.29.141,49719,19109,102,84
1686214649.473068,192.168.29.136,15526,18472,226,84
1686214650.107803,192.168.29.141,38961,19109,103,84
1686214650.474616,192.168.29.136,39071,18472,227,84
1686214651.110060,192.168.29.141,16424,19109,104,84
1686214651.475514,192.168.29.136,30104,18472,228,84
1686214652.110994,192.168.29.141,28705,19109,105,84
1686214652.479107,192.168.29.136,17039,18472,229,84
1686214653.112934,192.168.29.141,11290,19109,106,84
1686214653.479082,192.168.29.136,55945,18472,230,84
1686214654.114902,192.168.29.141,56848,19109,107,84
1686214654.479774,192.168.29.136,49795,18472,231,84
1686214655.116346,192.168.29.141,12297,19109,108,84
1686214655.482223,192.168.29.136,26235,18472,232,84
1686214656.117962,192.168.29.141,35075,19109,109,84
1686214656.484823,192.168.29.136,6515,18472,233,84
1686214657.121251,192.168.29.141,30714,19109,110,84
1686214657.486514,192.168.29.136,37994,18472,234,84
1686214658.122162,192.168.29.141,38896,19109,111,84
1686214658.487970,192.168.29.136,9058,18472,235,84
1686214659.124059,192.168.29.141,3560,19109,112,84
1686214659.489880,192.168.29.136,3166,18472,236,84
1686214660.126052,192.168.29.141,8160,19109,113,84
1686214660.491003,192.168.29.136,5974,18472,237,84
1686214661.128474,192.168.29.141,6103,19109,114,84
1686214661.492411,192.168.29.136,34893,18472,238,84
1686214662.130714,192.168.29.141,22222,19109,115,84
1686214662.494536,192.168.29.136,43334,18472,239,84
1686214663.131886,192.168.29.141,37316,19109,116,84
1686214663.496638,192.168.29.136,43070,18472,240,84
1686214664.133837,192.168.29.141,32443,19109,117,84
1686214664.497897,192.168.29.136,5688,18472,241,84
1686214665.136003,192.168.29.141,16051,19109,118,84
1686214665.498710,192.168.29.136,27441,18472,242,84
1686214666.136050,192.168.29.141,42927,19109,119,84
1686214666.500800,192.168.29.136,52009,18472,243,84
1686214667.138193,192.168.29.141,48296,19109,120,84
1686214667.167340,192.168.29.140,19143,51064,1,84
1686214667.502298,192.168.29.136,45347,18472,244,84
1686214668.139808,192.168.29.141,60321,19109,121,84
1686214668.168380,192.168.29.140,21695,51064,2,84
1686214668.503286,192.168.29.136,3101,18472,245,84
1686214669.142332,192.168.29.141,64154,19109,122,84
1686214669.171524,192.168.29.140,23734,51064,3,84
1686214669.506095,192.168.29.136,5140,18472,246,84
1686214670.143737,192.168.29.141,35218,19109,123,84
1686214670.172621,192.168.29.140,53679,51064,4,84
1686214670.506674,192.168.29.136,36620,18472,247,84
1686214671.144658,192.168.29.141,12684,19109,124,84
1686214671.173701,192.168.29.140,34984,51064,5,84
1686214671.510605,192.168.29.136,34050,18472,248,84
1686214672.147227,192.168.29.141,388,19109,125,84
1686214672.176210,192.168.29.140,19872,51064,6,84
1686214672.511682,192.168.29.136,62713,18472,249,84
1686214673.148299,192.168.29.141,44923,19109,126,84
1686214673.178481,192.168.29.140,64918,51064,7,84
1686214673.512910,192.168.29.136,65521,18472,250,84
1686214674.151034,192.168.29.141,43123,19109,127,84
1686214674.180347,192.168.29.140,60302,51064,8,84
1686214674.514810,192.168.29.136,34027,18472,251,84
1686214675.151812,192.168.29.141,57963,19109,128,84
1686214675.182310,192.168.29.140,27526,51064,9,84
1686214675.515972,192.168.29.136,3813,18472,252,84
1686214676.153686,192.168.29.141,58212,19109,129,84
1686214676.183665,192.168.29.140,56445,51064,10,84
1686214676.518189,192.168.29.136,11228,18472,253,84
1686214677.156072,192.168.29.141,15707,19109,130,84
1686214677.185673,192.168.29.140,31353,51064,11,84
1686214677.519922,192.168.29.136,19155,18472,254,84
1686214678.157540,192.168.29.141,16978,19109,131,84
1686214678.186565,192.168.29.140,58226,51064,12,84
1686214678.520666,192.168.29.136,30159,18472,255,84
1686214679.159455,192.168.29.141,65099,19109,132,84
1686214679.188431,192.168.29.140,1898,51064,13,84
1686214679.522285,192.168.29.136,16328,18472,256,84
1686214680.160205,192.168.29.141,5958,19109,133,84
1686214680.190308,192.168.29.140,47712,51064,14,84
1686214680.524407,192.168.29.136,9151,18472,257,84
1686214681.162151,192.168.29.141,17982,19109,134,84
1686214681.193080,192.168.29.140,49239,51064,15,84
1686214681.526738,192.168.29.136,6326,18472,258,84
1686214682.163664,192.168.29.141,54839,19109,135,84
1686214682.194185,192.168.29.140,61006,51064,16,84
1686214682.528022,192.168.29.136,16301,18472,259,84
1686214683.166357,192.168.29.141,14895,19109,136,84
1686214683.196493,192.168.29.140,16967,51064,17,84
1686214683.530745,192.168.29.136,9124,18472,260,84
1686214684.167657,192.168.29.141,56104,19109,137,84
1686214684.198704,192.168.29.140,32061,51064,18,84
1686214684.533280,192.168.29.136,32154,18472,261,84
1686214685.168337,192.168.29.141,34850,19109,138,84
1686214685.199589,192.168.29.140,28214,51064,19,84
1686214685.534497,192.168.29.136,57747,18472,262,84
1686214686.169858,192.168.29.141,55065,19109,139,84
1686214686.201531,192.168.29.140,33837,51064,20,84
1686214686.535883,192.168.29.136,20363,18472,263,84
1686214687.171706,192.168.29.141,52240,19109,140,84
1686214687.204378,192.168.29.140,8740,51064,21,84
1686214687.537783,192.168.29.136,30339,18472,264,84
1686214688.173108,192.168.29.141,18701,19109,141,84
1686214688.205439,192.168.29.140,33053,51064,22,84
1686214688.539230,192.168.29.136,31612,18472,265,84
1686214689.175530,192.168.29.141,61442,19109,142,84
1686214689.207372,192.168.29.140,12052,51064,23,84
1686214689.541033,192.168.29.136,20086,18472,266,84
1686214690.177006,192.168.29.141,65019,19109,143,84
1686214690.208922,192.168.29.140,15630,51064,24,84
1686214690.542830,192.168.29.136,51308,18472,267,84
1686214691.178438,192.168.29.141,18930,19109,144,84
1686214691.211516,192.168.29.140,10758,51064,25,84
1686214691.545268,192.168.29.136,56419,18472,268,84
1686214692.180856,192.168.29.141,18155,19109,145,84
1686214692.213432,192.168.29.140,37884,51064,26,84
1686214692.547153,192.168.29.136,39258,18472,269,84
1686214693.182998,192.168.29.141,62689,19109,146,84
1686214693.214687,192.168.29.140,22516,51064,27,84
1686214693.549868,192.168.29.136,1363,18472,270,84
1686214694.184938,192.168.29.141,474,19109,147,84
1686214694.216734,192.168.29.140,58092,51064,28,84
1686214694.550610,192.168.29.136,7499,18472,271,84
1686214695.186030,192.168.29.141,29908,19109,148,84
1686214695.217637,192.168.29.140,64742,51064,29,84
1686214695.552646,192.168.29.136,2627,18472,272,84
1686214696.187643,192.168.29.141,3020,19109,149,84
1686214696.219756,192.168.29.140,51421,51064,30,84
1686214696.554792,192.168.29.136,21820,18472,273,84
1686214697.189821,192.168.29.141,962,19109,150,84
1686214697.221307,192.168.29.140,47831,51064,31,84
1686214697.556252,192.168.29.136,39987,18472,274,84
1686214698.191395,192.168.29.141,51643,19109,151,84
1686214698.223123,192.168.29.140,44239,51064,32,84
1686214698.559263,192.168.29.136,17706,18472,275,84
1686214699.192445,192.168.29.141,47028,19109,152,84
1686214699.224816,192.168.29.140,61638,51064,33,84
1686214699.560358,192.168.29.136,60192,18472,276,84
1686214700.195784,192.168.29.141,48811,19109,153,84
1686214700.226364,192.168.29.140,25792,51064,34,84
1686214700.560966,192.168.29.136,55836,18472,277,84
1686214701.196859,192.168.29.141,17317,19109,154,84
1686214701.228251,192.168.29.140,4537,51064,35,84
1686214701.563352,192.168.29.136,31508,18472,278,84
1686214702.198381,192.168.29.141,22428,19109,155,84
1686214702.229831,192.168.29.140,21938,51064,36,84
1686214702.563895,192.168.29.136,46093,18472,279,84
1686214703.199556,192.168.29.141,24981,19109,156,84
1686214703.231431,192.168.29.140,64425,51064,37,84
1686214703.567303,192.168.29.136,13061,18472,280,84
1686214704.201360,192.168.29.141,59021,19109,157,84
1686214704.233677,192.168.29.140,20129,51064,38,84
1686214704.569396,192.168.29.136,46588,18472,281,84
1686214705.203098,192.168.29.141,4487,19109,158,84
1686214705.236069,192.168.29.140,22167,51064,39,84
1686214705.569163,192.168.29.136,27381,18472,282,84
1686214706.204988,192.168.29.141,38525,19109,159,84
1686214706.237727,192.168.29.140,31374,51064,40,84
1686214706.571535,192.168.29.136,47853,18472,283,84
1686214707.207323,192.168.29.141,56692,19109,160,84
1686214707.239441,192.168.29.140,55686,51064,41,84
1686214707.572873,192.168.29.136,29671,18472,284,84
1686214708.209991,192.168.29.141,15980,19109,161,84
1686214708.241800,192.168.29.140,18814,51064,42,84
1686214708.574621,192.168.29.136,32222,18472,285,84
1686214709.212090,192.168.29.141,56162,19109,162,84
1686214709.243088,192.168.29.140,20853,51064,43,84
1686214709.576318,192.168.29.136,21718,18472,286,84
1686214710.212547,192.168.29.141,9564,19109,163,84
1686214710.245947,192.168.29.140,64619,51064,44,84
1686214710.577862,192.168.29.136,47824,18472,287,84
1686214711.215069,192.168.29.141,15956,19109,164,84
1686214711.247471,192.168.29.140,1380,51064,45,84
1686214711.579467,192.168.29.136,40904,18472,288,84
1686214712.216797,192.168.29.141,53066,19109,165,84
1686214712.248197,192.168.29.140,46176,51064,46,84
1686214712.581849,192.168.29.136,36290,18472,289,84
1686214713.217848,192.168.29.141,1348,19109,166,84
1686214713.249661,192.168.29.140,57689,51064,47,84
1686214713.583172,192.168.29.136,58807,18472,290,84
1686214714.220318,192.168.29.141,34108,19109,167,84
1686214714.252301,192.168.29.140,52816,51064,48,84
1686214714.585670,192.168.29.136,51887,18472,291,84
1686214715.222034,192.168.29.141,1077,19109,168,84
1686214715.253663,192.168.29.140,17990,51064,49,84
1686214715.587535,192.168.29.136,10151,18472,292,84
1686214716.223271,192.168.29.141,26414,19109,169,84
1686214716.255893,192.168.29.140,54846,51064,50,84
1686214716.590486,192.168.29.136,35486,18472,293,84
1686214717.225730,192.168.29.141,33062,19109,170,84
1686214717.257832,192.168.29.140,8502,51064,51,84
1686214717.592273,192.168.29.136,52884,18472,294,84
1686214718.227043,192.168.29.141,32540,19109,171,84
1686214718.259322,192.168.29.140,21039,51064,52,84
1686214718.594260,192.168.29.136,48522,18472,295,84
1686214719.229089,192.168.29.141,37394,19109,172,84
1686214719.261950,192.168.29.140,18982,51064,53,84
1686214719.596925,192.168.29.136,4481,18472,296,84
1686214720.231548,192.168.29.141,42506,19109,173,84
1686214720.264235,192.168.29.140,39196,51064,54,84
1686214720.598620,192.168.29.136,19319,18472,297,84
1686214721.233443,192.168.29.141,25090,19109,174,84
1686214721.265676,192.168.29.140,46868,51064,55,84
